repair_batch,repair_batch_index,collector,sample_id,main_relative_path,primary_error,result,changed,unresolved_reason,before_event_start,before_event_end,after_event_start,after_event_end,selected_candidate_time,visual_contact_time,audio_visual_offset,before_duration,after_duration,recut_status,source_clip_start_before,source_clip_start_after,source_clip_end_after,before_trajectory,after_trajectory,trajectory_changed,qwen_proposed_trajectory,trajectory_change_suppressed,qwen_binding_status,qwen_confidence,qwen_model,contact_gate_status,contact_gate_decision,contact_gate_contact_visible,contact_gate_live_pitch_and_swing_visible,contact_gate_candidate_sound_is_bat_contact,contact_gate_replay_or_slow_motion,contact_gate_confidence,contact_gate_model,contact_gate_visual_evidence,contact_gate_audio_evidence,contact_gate_failure_reason,before_video_sha256,before_audio_sha256,after_video_sha256,after_audio_sha256,apply_mode
1,27,Codex_Workstation,F_0040,dataset/fly_ball/Codex_Workstation/F_0040,contact_timestamp_wrong,recut_and_retime,yes,,0.883,0.983,0.755,0.855,0.805,0.820,0.015,7.014,12.825,recut_partial_context,0.000,0.000,12.825,pop_fly,pop_fly,no,pop_fly,no,audio_candidate_bound,0.95,qwen3.5-omni-flash-2026-03-15,contact_gate_pass,confirm,True,True,True,False,1.0,qwen3.5-omni-plus-2026-03-15,"The video shows a live pitch from the mound. The batter swings and makes visible contact with the ball at approximately 00:00.7, causing the ball to deflect sharply.","A distinct, sharp crack sound consistent with a bat hitting a baseball is heard, synchronized perfectly with the visual moment of contact.",,94dbdf3ac54b9f3ed0e35224bd3586d2a782f5397f8ddb66689989a2e1566466,9c4cff17db8c29a3e270184bc1c2d46aca79be6df5b6cac8eea197c9602351b4,94dbdf3ac54b9f3ed0e35224bd3586d2a782f5397f8ddb66689989a2e1566466,9c4cff17db8c29a3e270184bc1c2d46aca79be6df5b6cac8eea197c9602351b4,applied
1,28,Codex_Workstation,F_0041,dataset/fly_ball/Codex_Workstation/F_0041,clip_too_short,recut_and_retime,yes,,3.390,3.490,1.955,2.055,2.005,2.000,0.005,7.006,10.426,recut_partial_context,0.000,1.455,11.881,fly,fly,no,fly,no,audio_candidate_bound,0.95,qwen3.5-omni-flash-2026-03-15,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-plus-2026-03-15,"The video shows a live pitch sequence from a center-field camera angle. The pitcher delivers the ball, and the batter swings. At approximately 0.7 seconds, the bat makes clear contact with the baseball, causing the ball to deflect sharply towards the left side of the field. The batter's follow-through is visible immediately after contact.","A distinct, sharp 'crack' sound consistent with a wooden bat hitting a baseball is heard at the exact moment visual contact occurs (around 0.7s). There is no commentary or other distracting noise overlapping this specific impact sound.",,9e4b9e14afe66b95375b68a640769760b3d23186b7ee1d07240e57df697f1f77,93081e561fecee565b9ffbaa9961b1ae2fa0f20f2e5e1a9e7ec112a048d56bba,9e4b9e14afe66b95375b68a640769760b3d23186b7ee1d07240e57df697f1f77,93081e561fecee565b9ffbaa9961b1ae2fa0f20f2e5e1a9e7ec112a048d56bba,applied
1,29,Codex_Workstation,F_0043,dataset/fly_ball/Codex_Workstation/F_0043,clip_too_short,recut_and_retime,yes,,1.700,1.800,1.695,1.795,1.745,1.750,0.005,7.014,13.755,recut_complete,0.000,0.000,13.755,pop_fly,pop_fly,no,pop_fly,no,audio_candidate_bound,0.95,qwen3.5-omni-flash-2026-03-15,contact_gate_pass,confirm,True,True,True,False,1.0,qwen3.5-omni-plus-2026-03-15,"The video shows a live pitch from the mound to home plate. The batter swings and makes visible contact with the ball at approximately the 0.7-second mark, causing the ball to deflect sharply.","A distinct, sharp 'crack' sound consistent with a baseball bat hitting a ball is heard, synchronized with the visual impact.",,5ea8d39835b8eec74743a458098b9473058a453ebc5b8b75068a00a8da64215f,33e99dc8af2ba04af84a97b22502db4a3e0023d95cf43029cdd8b6be8e321c79,5ea8d39835b8eec74743a458098b9473058a453ebc5b8b75068a00a8da64215f,33e99dc8af2ba04af84a97b22502db4a3e0023d95cf43029cdd8b6be8e321c79,applied
1,30,Codex_Workstation,F_0044,dataset/fly_ball/Codex_Workstation/F_0044,clip_too_short,recut_and_retime,yes,,3.330,3.430,1.965,2.065,2.015,2.000,0.015,7.006,14.000,recut_complete,0.000,1.405,15.405,line_drive,line_drive,no,line_drive,no,audio_candidate_bound,0.9,qwen2.5-omni-7b,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At 00:00.6, the pitcher releases the ball. At 00:00.8, the batter swings and makes solid contact with the ball, visible as the bat connects with the white baseball near home plate.","A sharp, high-frequency 'crack' sound occurs at approximately 00:00.7, consistent with a wooden bat striking a baseball.",,ff1e6a66d825f1f4b3f491bb53895b57cd6f297098f13b3e0ed094716bf8d712,38adefd192eb06a1a5d2c04e607c9b151e9a00c2f3a8d278f9962012d7da2bbc,ff1e6a66d825f1f4b3f491bb53895b57cd6f297098f13b3e0ed094716bf8d712,38adefd192eb06a1a5d2c04e607c9b151e9a00c2f3a8d278f9962012d7da2bbc,applied
1,31,Codex_Workstation,F_0046,dataset/fly_ball/Codex_Workstation/F_0046,clip_too_short,recut_and_retime,yes,,0.870,0.970,0.855,0.955,0.905,0.925,0.020,7.014,12.925,recut_partial_context,0.000,0.000,12.925,fly,fly,no,fly,no,audio_candidate_bound,0.9,qwen2.5-omni-7b,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At 0.7 seconds into the clip, the batter (wearing a green and gold uniform) is in mid-swing, making direct contact with the ball. The bat connects with the ball at approximately the center of the frame, and the batter begins his follow-through motion immediately after impact.","A sharp, percussive 'crack' sound characteristic of a baseball bat striking a ball is audible at the moment of contact, consistent with live play audio.",,cda074a4e9844b65a8e2eb11d647ff0fa6adf081859fb1a75fee676be86a4067,df549c02ebb8fa6cdbf513caf08d19b8602e4ea806bccfc32e48a30d2921bf4d,cda074a4e9844b65a8e2eb11d647ff0fa6adf081859fb1a75fee676be86a4067,df549c02ebb8fa6cdbf513caf08d19b8602e4ea806bccfc32e48a30d2921bf4d,applied
1,32,Codex_Workstation,F_0047,dataset/fly_ball/Codex_Workstation/F_0047,clip_too_short,recut_and_retime,yes,,3.400,3.500,1.955,2.055,2.005,2.005,0.000,7.013,14.000,recut_complete,0.000,1.405,15.405,line_drive,line_drive,no,line_drive,no,audio_candidate_bound,0.9,qwen2.5-omni-7b,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At 0.7s, the batter (Julien) is in the middle of his swing as the ball arrives at the plate and makes contact with the bat.","A sharp, distinct crack of a baseball bat hitting a ball is audible, synchronized with the visual contact.",,d84ef44b57135f9871b5764fedf33478e8c06ee4f9c97d9145cb35805c4c0f9b,35579742956e0ae20889ef37b05af86b92f9007f7b1afe2d684284c671118106,d84ef44b57135f9871b5764fedf33478e8c06ee4f9c97d9145cb35805c4c0f9b,35579742956e0ae20889ef37b05af86b92f9007f7b1afe2d684284c671118106,applied
1,33,Codex_Workstation,F_0048,dataset/fly_ball/Codex_Workstation/F_0048,contact_timestamp_wrong,retime_or_metadata_only,yes,,2.820,2.920,2.015,2.115,2.065,2.065,0.000,7.014,7.014,not_required,0.000,,,line_drive,line_drive,no,line_drive,no,audio_candidate_bound,0.9,qwen2.5-omni-7b,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At approximately 0.6s-0.8s in the clip, the batter is seen making contact with the ball during a live pitch sequence. The bat connects with the ball, and the batter immediately begins his follow-through motion.","A sharp, distinct 'crack' sound consistent with a bat hitting a baseball is audible at the moment of contact, lasting roughly 0.2 seconds centered around 0.7s.",,f86c05442e466286a2c4f844b5f325a91cedcfb455c0001fa468f6a1f4421f5c,a248c1f707f0535f812eedff9e3f6a5a37fdd131793f4a23ef1b83ab690730b5,f86c05442e466286a2c4f844b5f325a91cedcfb455c0001fa468f6a1f4421f5c,a248c1f707f0535f812eedff9e3f6a5a37fdd131793f4a23ef1b83ab690730b5,applied
1,34,Codex_Workstation,F_0049,dataset/fly_ball/Codex_Workstation/F_0049,clip_too_short,recut_and_retime,yes,,3.390,3.490,1.965,2.065,2.015,2.000,0.015,7.000,14.000,recut_complete,0.000,1.455,15.455,line_drive,line_drive,no,line_drive,no,audio_candidate_bound,0.9,qwen2.5-omni-7b,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At approximately 0.7s into the clip, the batter (wearing a light blue jersey and red helmet) is shown making contact with the ball as it arrives at the plate; the bat connects with the ball, followed immediately by the batter's swing follow-through motion.","A sharp, high-frequency 'crack' sound consistent with a wooden or metal bat striking a baseball occurs precisely at the moment of visible contact.",,28bbec9c4d20b88cefd023fa399f2e2c71d8894c98f729bf5cf4c77a3056d4fc,cfb38a804d347652d06e186fdb33f520fca811ba2cfbea3e959063b3297931ea,28bbec9c4d20b88cefd023fa399f2e2c71d8894c98f729bf5cf4c77a3056d4fc,cfb38a804d347652d06e186fdb33f520fca811ba2cfbea3e959063b3297931ea,applied
1,35,Codex_Workstation,F_0051,dataset/fly_ball/Codex_Workstation/F_0051,clip_too_short,recut_and_retime,yes,,3.400,3.500,1.955,2.055,2.005,2.005,0.000,7.007,14.000,recut_complete,0.000,1.465,15.465,fly,fly,no,fly,no,audio_candidate_bound,0.9,qwen2.5-omni-7b,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At 00:00.7, the batter is in the follow-through phase of a swing after making contact with the ball; the bat is angled upward and forward, indicating the moment of impact has just occurred.","A sharp, percussive crack consistent with a baseball bat striking a ball is heard at approximately 0.7 seconds into the clip.",,3442bd26032bf825cbd6e9bd5532acca2aa799ebf9e58603b444b903f9ec5392,9d269f63dc860834a2d906128cc0e4f908dfa778f2ec10de76da4aef987a485f,3442bd26032bf825cbd6e9bd5532acca2aa799ebf9e58603b444b903f9ec5392,9d269f63dc860834a2d906128cc0e4f908dfa778f2ec10de76da4aef987a485f,applied
1,36,Codex_Workstation,F_0052,dataset/fly_ball/Codex_Workstation/F_0052,clip_too_short,recut_and_retime,yes,,1.780,1.880,1.765,1.865,1.815,1.835,0.020,7.014,13.835,recut_complete,0.000,0.000,13.835,fly,fly,no,fly,no,audio_candidate_bound,0.9,qwen2.5-omni-7b,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At approximately 0.7 seconds into the clip, the batter (wearing a grey uniform with number 8) is shown completing his swing and making contact with the baseball. The ball is visible moving away from the bat immediately after impact.","A distinct, sharp 'crack' sound consistent with a wooden bat hitting a baseball occurs at the moment of contact.",,f1e21c9ece8dfa7d1122236e5babca9ddab3924fdc21508b12640e2f05f4caa6,d76159ce34f7ee10692d0752cb181faf40b344c724cb0268782cb18325101951,f1e21c9ece8dfa7d1122236e5babca9ddab3924fdc21508b12640e2f05f4caa6,d76159ce34f7ee10692d0752cb181faf40b344c724cb0268782cb18325101951,applied
1,37,Codex_Workstation,F_0053,dataset/fly_ball/Codex_Workstation/F_0053,contact_timestamp_wrong,retime_or_metadata_only,yes,,2.100,2.180,1.955,2.055,2.005,2.005,0.000,7.014,7.014,not_required,0.000,,,line_drive,line_drive,no,line_drive,no,audio_candidate_bound,0.9,qwen2.5-omni-7b,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At approximately 0.6s-0.8s into the clip, the batter is seen completing a full swing and making contact with the ball, which is visible as it begins to travel towards the right side of the frame.","A sharp, distinct 'crack' sound consistent with a baseball bat hitting a ball occurs at roughly 0.7s, matching the visual timing of the swing and contact.",,f250d247c5c0ee5275d7cdf94d487042f305c4e2c7f0e9937890da3ab45ad7b5,2c9144749dc41a26f60af41d0c64d6595bd59aa7dda14b37e4fb0074f9f9e727,f250d247c5c0ee5275d7cdf94d487042f305c4e2c7f0e9937890da3ab45ad7b5,2c9144749dc41a26f60af41d0c64d6595bd59aa7dda14b37e4fb0074f9f9e727,applied
1,38,Codex_Workstation,F_0057,dataset/fly_ball/Codex_Workstation/F_0057,clip_too_short,recut_and_retime,yes,,3.270,3.420,1.955,2.055,2.005,2.005,0.000,7.007,14.000,recut_complete,0.000,1.335,15.335,line_drive,line_drive,no,line_drive,no,audio_candidate_bound,0.9,qwen2.5-omni-7b,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At approximately 0.7s into the clip, the batter (wearing a black jersey with number 2) is shown making contact with the baseball as it arrives at home plate. The bat connects with the ball, and the batter immediately begins his swing follow-through.","A sharp, distinct crack of wood hitting a baseball is audible at the moment of contact, consistent with a live pitch being hit.",,a0ade643cdcd215dc2f4aebfe1a2acf5f1e0a01611e76c3c59b93a1075a1e591,cfa9a0e680aec5ed8497beac88c03a6c198382f8ef3462b20cf531b97ad69054,a0ade643cdcd215dc2f4aebfe1a2acf5f1e0a01611e76c3c59b93a1075a1e591,cfa9a0e680aec5ed8497beac88c03a6c198382f8ef3462b20cf531b97ad69054,applied
1,39,Codex_Workstation,F_0058,dataset/fly_ball/Codex_Workstation/F_0058,clip_too_short,recut_and_retime,yes,,2.230,2.330,1.955,2.055,2.005,2.000,0.005,7.014,14.000,recut_complete,0.000,0.285,14.285,fly,fly,no,fly,no,audio_candidate_bound,0.9,qwen2.5-omni-7b,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At 00:00.7, the batter in the grey uniform is shown making solid contact with the ball; the bat is extended forward and the ball is visible moving away from the plate immediately after impact.","A sharp, high-frequency 'crack' sound consistent with a wooden bat striking a baseball occurs at approximately 0.7 seconds into the clip.",,d0d0cb246732b769b341969c1c978c03be41e46894d0ae967565859632c7b088,d543ce5ad6a300f4d0bffe1232ab895ab1a2797b0e3dbb203cbd62216c7246d8,d0d0cb246732b769b341969c1c978c03be41e46894d0ae967565859632c7b088,d543ce5ad6a300f4d0bffe1232ab895ab1a2797b0e3dbb203cbd62216c7246d8,applied
1,40,Codex_Workstation,F_0060,dataset/fly_ball/Codex_Workstation/F_0060,clip_too_short,recut_and_retime,yes,,3.380,3.420,1.945,2.045,1.995,1.995,0.000,7.007,8.692,recut_partial_context,0.000,1.425,10.117,line_drive,line_drive,no,line_drive,no,audio_candidate_bound,0.9,qwen-omni-turbo-2025-03-26,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At approximately 0.7 seconds into the clip, the batter is seen completing a swing and making contact with the ball as it arrives at home plate. The pitcher has just released the ball, and the catcher is in a crouched position behind the plate.","A sharp, distinct crack of wood or metal hitting a baseball is audible, consistent with a bat making contact with a pitched ball.",,ed7c104cc068471b6a66467525a1d7b5faa7ca65d8c72d2bb781ae2727c0bd34,9912309001384b2b7e69e8ee86131db2fee49502a11377ab131492533f0a34b9,ed7c104cc068471b6a66467525a1d7b5faa7ca65d8c72d2bb781ae2727c0bd34,9912309001384b2b7e69e8ee86131db2fee49502a11377ab131492533f0a34b9,applied
1,41,Codex_Workstation,F_0061,dataset/fly_ball/Codex_Workstation/F_0061,clip_too_short,unchanged_unresolved,no,contact_gate_reject,1.180,1.280,,,1.215,1.235,0.020,7.014,7.014,recut_complete,0.000,,,fly,,no,fly,no,audio_candidate_bound,0.9,qwen-omni-turbo-2025-03-26,contact_gate_reject,reject,False,True,False,False,0.9,qwen3.5-omni-flash-2026-03-15,"The clip shows the pitcher releasing the ball and the batter swinging at it, but the video cuts before contact is made or the ball leaves the bat.",There is no sound of a bat hitting a ball; the audio contains only crowd noise and ambient stadium sounds.,Visual contact between bat and ball is not visible in the excerpt.,b7641f0b98c35ea1ac34ddaeb29b2a4839bde267bce93b520da3b113893359f8,8bcdcb760042b666fe611678d47ff72114607515ae6be1e30042d39ee5a5262f,,,applied
1,42,Codex_Workstation,F_0064,dataset/fly_ball/Codex_Workstation/F_0064,clip_too_short,unchanged_unresolved,no,contact_gate_reject,4.770,4.920,,,1.995,1.995,0.000,7.012,7.012,recut_partial_context,0.000,,,line_drive,,no,line_drive,no,audio_candidate_bound,0.9,qwen-omni-turbo-2025-03-26,contact_gate_reject,reject,False,True,False,False,0.9,qwen3.5-omni-flash-2026-03-15,"The clip shows the pitcher releasing the ball and the batter swinging, but the video cuts off before contact is made or the ball is hit. The batter's follow-through is visible, but no bat-ball impact occurs within the frame.","The audio contains a commentator saying 'And he hits this one hard down' followed by crowd noise, but there is no distinct bat crack sound corresponding to the visual action.",No bat-ball contact is visible in the clip; the swing is incomplete at the cut point.,b11bab4d2778ab2dcdf932664afe50b2e939a6f76c4c63046728d8346cb4c26b,f418cc9b49b704b970a95823429a3908ea14c11575984ccb3e8e42cad1423c76,,,applied
1,43,Codex_Workstation,F_0067,dataset/fly_ball/Codex_Workstation/F_0067,clip_too_short,recut_and_retime,yes,,0.570,0.670,0.555,0.655,0.605,0.625,0.020,7.014,12.625,recut_partial_context,0.000,0.000,12.625,line_drive,line_drive,no,fly,yes,audio_candidate_bound,0.9,qwen-omni-turbo-2025-03-26,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At 0.605s, the batter (wearing a blue jersey with number 2) is in the follow-through phase of his swing after making contact with the ball. The bat is angled upwards and away from the plate, indicating a solid hit.","A sharp, distinct 'crack' sound consistent with a baseball bat hitting a ball occurs at 0.605s.",,77568459a7a84ba48886405b9d7746512171b81fd7bc529a60478b80431b6247,387eaba95f0552e81e7e859d4ea59bddbe082c929036428b24a4ffbb8f737751,77568459a7a84ba48886405b9d7746512171b81fd7bc529a60478b80431b6247,387eaba95f0552e81e7e859d4ea59bddbe082c929036428b24a4ffbb8f737751,applied
1,44,Codex_Workstation,F_0068,dataset/fly_ball/Codex_Workstation/F_0068,clip_too_short,recut_and_retime,yes,,3.600,3.700,1.945,2.045,1.995,1.995,0.000,7.007,14.000,recut_complete,0.000,1.655,15.655,line_drive,line_drive,no,line_drive,no,audio_candidate_bound,0.9,qwen-omni-turbo-2025-03-26,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At approximately 0.7 seconds into the clip, the batter is seen making contact with the ball as it arrives at the plate; the bat swings through and follows through immediately after impact.","A sharp, distinct crack consistent with a baseball bat hitting a pitched ball occurs at around 0.7 seconds.",,20f835e5e4982cba5dce075cdf5d5795ab218d00c18be6eba07f1a419c89ad95,ef3b3a01cfc073d284f01253b6e59486839a052c63765aff89446a64a7482d9b,20f835e5e4982cba5dce075cdf5d5795ab218d00c18be6eba07f1a419c89ad95,ef3b3a01cfc073d284f01253b6e59486839a052c63765aff89446a64a7482d9b,applied
1,45,Codex_Workstation,F_0069,dataset/fly_ball/Codex_Workstation/F_0069,clip_too_short,recut_and_retime,yes,,4.120,4.220,1.955,2.055,2.005,2.005,0.000,7.000,11.277,recut_partial_context,0.000,2.185,13.462,fly,fly,no,fly,no,audio_candidate_bound,0.9,qwen-omni-turbo-2025-03-26,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At 0.7s into the clip, the batter (Guerrero Jr.) is seen making contact with the ball as it arrives at the plate; the bat is in mid-swing and the ball is just leaving the bat face.","A sharp, distinct 'crack' sound consistent with a baseball bat striking a pitched ball occurs precisely around 0.7s.",,490dbb407114f35e2761b50c0347b01c56a77111dc51992887896a9eb180e4dc,b04c1b289d3b9b27eb571a505d76c31fe613924b3d0fb5a419e9f8f465313bb0,490dbb407114f35e2761b50c0347b01c56a77111dc51992887896a9eb180e4dc,b04c1b289d3b9b27eb571a505d76c31fe613924b3d0fb5a419e9f8f465313bb0,applied
