global_index,collector,sample_id,main_relative_path,id_digits,status,primary_error,error_types,required_actions,event_audio_assessment,current_event_start,current_event_end,suggested_contact_time,annotated_transient_time,annotated_transient_score,annotated_rms_ratio,annotated_diff_ratio,nearest_candidate_time,nearest_candidate_distance,strongest_candidate_time,strongest_candidate_score,audio_candidates_json,video_duration,duration_source,audio_duration,pre_contact_context,post_contact_context,trajectory_type,landing_zone,strength,missing_files,sample_csv_error,audio_error,video_title,video_url,source_id,source_path,source_clip_start,source_clip_end,resolved_source_path,source_available_locally,repair_batch,repair_batch_index
907,Codex_Workstation,F_0990,dataset/fly_ball/Codex_Workstation/F_0990,4,needs_edit,clip_too_short,insufficient_post_contact_context,recover_source_and_recut_longer,annotated_contact_audio_confirmed,1.970,2.070,2.025,2.025,2.241,2.699,1.861,2.025,0.005,2.385,2.296,"[{""time"": 2.385, ""score"": 2.296, ""rms_ratio"": 1.535, ""diff_ratio"": 3.434}, {""time"": 2.025, ""score"": 2.241, ""rms_ratio"": 2.699, ""diff_ratio"": 1.861}, {""time"": 1.625, ""score"": 2.202, ""rms_ratio"": 1.807, ""diff_ratio"": 2.683}, {""time"": 1.795, ""score"": 2.084, ""rms_ratio"": 1.988, ""diff_ratio"": 2.186}, {""time"": 2.145, ""score"": 1.954, ""rms_ratio"": 2.036, ""diff_ratio"": 1.876}, {""time"": 0.405, ""score"": 1.914, ""rms_ratio"": 1.32, ""diff_ratio"": 2.775}, {""time"": 1.515, ""score"": 1.825, ""rms_ratio"": 2.197, ""diff_ratio"": 1.516}, {""time"": 2.575, ""score"": 1.698, ""rms_ratio"": 1.663, ""diff_ratio"": 1.734}]",3.406,ffprobe,3.413,2.025,1.381,fly,pending,high,,,,"Spencer Steer's two-run homer (20) Spencer Steer's two-run homer (20) Spencer Steer's two-run homer (20) Spencer Steer hits a two-run home run to left-center field, scoring Austin Hays to give the Reds a 6-4 lead in the 6th",https://mlb-cuts-diamond.mlb.com/FORGE/2025/2025-09/19/3c4d0bfd-9dbce04e-ee34aa13-csvm-diamondgcp-asset_1280x720_59_4000K.mp4,MLB_776267_spencer-steer-homers-20-on-a-fly-ball-to-left-center-field-austin-hay,raw_sources\MLB_776267_spencer-steer-homers-20-on-a-fly-ball-to-left-center-field-austin-hay_Spencer_Steer_s_two-run_homer_20_Spencer_Steer_s_two-run_homer_20_Spencer_Steer_s_two-run.mp4,1.180,8.180,,no,audit_checkpoint_002,51
906,Codex_Workstation,F_0989,dataset/fly_ball/Codex_Workstation/F_0989,4,needs_edit,clip_too_short,insufficient_post_contact_context,recover_source_and_recut_longer,annotated_contact_audio_confirmed,1.970,2.070,1.995,1.995,3.015,1.876,4.845,1.995,0.025,2.375,3.369,"[{""time"": 2.375, ""score"": 3.369, ""rms_ratio"": 1.843, ""diff_ratio"": 6.159}, {""time"": 1.995, ""score"": 3.015, ""rms_ratio"": 1.876, ""diff_ratio"": 4.845}, {""time"": 1.705, ""score"": 2.772, ""rms_ratio"": 1.524, ""diff_ratio"": 5.045}, {""time"": 0.615, ""score"": 2.738, ""rms_ratio"": 1.919, ""diff_ratio"": 3.908}, {""time"": 1.405, ""score"": 2.522, ""rms_ratio"": 1.918, ""diff_ratio"": 3.316}, {""time"": 2.735, ""score"": 2.486, ""rms_ratio"": 2.737, ""diff_ratio"": 2.259}, {""time"": 1.255, ""score"": 2.354, ""rms_ratio"": 1.754, ""diff_ratio"": 3.16}, {""time"": 2.155, ""score"": 2.267, ""rms_ratio"": 2.213, ""diff_ratio"": 2.322}, {""time"": 1.835, ""score"": 2.264, ""rms_ratio"": 1.797, ""diff_ratio"": 2.853}, {""time"": 2.525, ""score"": 2.202, ""rms_ratio"": 1.771, ""diff_ratio"": 2.739}, {""time"": 2.895, ""score"": 2.099, ""rms_ratio"": 1.862, ""diff_ratio"": 2.366}, {""time"": 1.555, ""score"": 1.943, ""rms_ratio"": 2.039, ""diff_ratio"": 1.852}, {""time"": 3.015, ""score"": 1.835, ""rms_ratio"": 1.919, ""diff_ratio"": 1.755}]",4.402,ffprobe,4.416,1.995,2.407,fly,pending,medium,,,,"Spencer Steer's solo homer (19) Spencer Steer's solo homer (19) Spencer Steer's solo homer (19) Spencer Steer hits a solo home run to left-center field, cutting the Reds' deficit to 4-3",https://mlb-cuts-diamond.mlb.com/FORGE/2025/2025-09/19/9810244c-a16aa3d3-dbf8a4d7-csvm-diamondgcp-asset_1280x720_59_4000K.mp4,MLB_776267_spencer-steer-homers-19-on-a-fly-ball-to-left-center-field-5r1wbb,raw_sources\MLB_776267_spencer-steer-homers-19-on-a-fly-ball-to-left-center-field-5r1wbb_Spencer_Steer_s_solo_homer_19_Spencer_Steer_s_solo_homer_19_Spencer_Steer_s_solo_homer_19_Spe.mp4,1.400,8.400,,no,audit_checkpoint_002,52
905,Codex_Workstation,F_0988,dataset/fly_ball/Codex_Workstation/F_0988,4,needs_edit,clip_too_short,insufficient_post_contact_context,recover_source_and_recut_longer,annotated_contact_audio_confirmed,1.970,2.070,2.025,2.025,2.171,2.612,1.804,2.025,0.005,2.385,2.223,"[{""time"": 2.385, ""score"": 2.223, ""rms_ratio"": 1.485, ""diff_ratio"": 3.329}, {""time"": 2.025, ""score"": 2.171, ""rms_ratio"": 2.612, ""diff_ratio"": 1.804}, {""time"": 1.625, ""score"": 2.133, ""rms_ratio"": 1.748, ""diff_ratio"": 2.602}, {""time"": 1.795, ""score"": 2.019, ""rms_ratio"": 1.923, ""diff_ratio"": 2.119}, {""time"": 2.145, ""score"": 1.893, ""rms_ratio"": 1.97, ""diff_ratio"": 1.819}, {""time"": 0.405, ""score"": 1.854, ""rms_ratio"": 1.277, ""diff_ratio"": 2.691}, {""time"": 1.515, ""score"": 1.768, ""rms_ratio"": 2.126, ""diff_ratio"": 1.47}, {""time"": 3.455, ""score"": 1.695, ""rms_ratio"": 1.983, ""diff_ratio"": 1.448}]",3.620,ffprobe,3.627,2.025,1.595,fly,pending,high,,,,"Spencer Steer, Elly De La Cruz go back to back Spencer Steer, Elly De La Cruz go back to back Spencer Steer, Elly De La Cruz go back to back Spencer Steer and Elly De La Cruz hit back-to-back home runs in the  6th to lead the Reds to a 7-4 win",https://mlb-cuts-diamond.mlb.com/FORGE/2025/2025-09/19/04082bcc-81a87d35-2eedb981-csvm-diamondgcp-asset_1280x720_59_4000K.mp4,MLB_776267_spencer-steer-elly-de-la-cruz-go-back-to-back,raw_sources\MLB_776267_spencer-steer-elly-de-la-cruz-go-back-to-back_Spencer_Steer_Elly_De_La_Cruz_go_back_to_back_Spencer_Steer_Elly_De_La_Cruz_go_back_to_back_Spencer_Steer_Elly_De.mp4,1.180,8.180,,no,audit_checkpoint_002,53
904,Codex_Workstation,F_0986,dataset/fly_ball/Codex_Workstation/F_0986,4,needs_edit,clip_too_short,insufficient_post_contact_context,recover_source_and_recut_longer,annotated_contact_audio_confirmed,1.970,2.070,2.025,2.025,3.239,2.497,4.201,2.025,0.005,2.575,3.728,"[{""time"": 2.575, ""score"": 3.728, ""rms_ratio"": 1.914, ""diff_ratio"": 7.262}, {""time"": 2.025, ""score"": 3.239, ""rms_ratio"": 2.497, ""diff_ratio"": 4.201}, {""time"": 0.655, ""score"": 2.395, ""rms_ratio"": 1.201, ""diff_ratio"": 4.778}, {""time"": 1.195, ""score"": 2.391, ""rms_ratio"": 1.889, ""diff_ratio"": 3.026}, {""time"": 0.545, ""score"": 2.381, ""rms_ratio"": 2.054, ""diff_ratio"": 2.762}, {""time"": 2.305, ""score"": 2.342, ""rms_ratio"": 2.242, ""diff_ratio"": 2.446}, {""time"": 2.795, ""score"": 2.225, ""rms_ratio"": 1.885, ""diff_ratio"": 2.627}, {""time"": 1.035, ""score"": 1.952, ""rms_ratio"": 2.64, ""diff_ratio"": 1.443}, {""time"": 0.335, ""score"": 1.931, ""rms_ratio"": 1.53, ""diff_ratio"": 2.437}, {""time"": 1.495, ""score"": 1.769, ""rms_ratio"": 2.031, ""diff_ratio"": 1.541}, {""time"": 0.765, ""score"": 1.765, ""rms_ratio"": 2.159, ""diff_ratio"": 1.443}, {""time"": 1.335, ""score"": 1.758, ""rms_ratio"": 1.93, ""diff_ratio"": 1.602}, {""time"": 1.615, ""score"": 1.685, ""rms_ratio"": 1.74, ""diff_ratio"": 1.632}]",4.020,ffprobe,3.989,2.025,1.995,fly,pending,high,,,,"Matt McLain's solo home run (15) Matt McLain's solo home run (15) Matt McLain's solo home run (15) Matt McLain hits a 422-foot home run to left-center field, tying the game at 2 in the 3rd inning",https://mlb-cuts-diamond.mlb.com/FORGE/2025/2025-09/19/73b260e2-ef5aa06a-56dd5fea-csvm-diamondgcp-asset_1280x720_59_4000K.mp4,MLB_776267_matt-mclain-homers-15-on-a-fly-ball-to-left-center-field,raw_sources\MLB_776267_matt-mclain-homers-15-on-a-fly-ball-to-left-center-field_Matt_McLain_s_solo_home_run_15_Matt_McLain_s_solo_home_run_15_Matt_McLain_s_solo_home_run_15_Matt_McLa.mp4,2.220,9.220,,no,audit_checkpoint_002,54
903,Codex_Workstation,F_0985,dataset/fly_ball/Codex_Workstation/F_0985,4,needs_edit,clip_too_short,insufficient_post_contact_context,recover_source_and_recut_longer,annotated_contact_audio_confirmed,3.710,3.810,3.765,3.765,2.169,1.991,2.363,3.765,0.005,3.765,2.169,"[{""time"": 3.765, ""score"": 2.169, ""rms_ratio"": 1.991, ""diff_ratio"": 2.363}, {""time"": 2.495, ""score"": 2.016, ""rms_ratio"": 1.919, ""diff_ratio"": 2.117}, {""time"": 3.505, ""score"": 1.95, ""rms_ratio"": 2.04, ""diff_ratio"": 1.865}, {""time"": 3.325, ""score"": 1.946, ""rms_ratio"": 1.736, ""diff_ratio"": 2.181}, {""time"": 2.695, ""score"": 1.913, ""rms_ratio"": 1.875, ""diff_ratio"": 1.951}, {""time"": 3.135, ""score"": 1.881, ""rms_ratio"": 1.589, ""diff_ratio"": 2.227}, {""time"": 2.895, ""score"": 1.879, ""rms_ratio"": 1.414, ""diff_ratio"": 2.498}, {""time"": 4.065, ""score"": 1.74, ""rms_ratio"": 1.929, ""diff_ratio"": 1.569}, {""time"": 3.905, ""score"": 1.696, ""rms_ratio"": 1.528, ""diff_ratio"": 1.881}, {""time"": 1.805, ""score"": 1.691, ""rms_ratio"": 1.407, ""diff_ratio"": 2.033}, {""time"": 3.015, ""score"": 1.663, ""rms_ratio"": 1.641, ""diff_ratio"": 1.686}]",5.637,ffprobe,5.653,3.765,1.872,fly,pending,high,,,,"Elly De La Cruz's solo home run (20) Elly De La Cruz's solo home run (20) Elly De La Cruz's solo home run (20) Elly De La Cruz goes back-to-back with Spencer Steer, belting a solo home run and extending the Reds' lead to 7-4",https://mlb-cuts-diamond.mlb.com/FORGE/2025/2025-09/19/e9b05d9b-982e3332-511bad62-csvm-diamondgcp-asset_1280x720_59_4000K.mp4,MLB_776267_elly-de-la-cruz-homers-20-on-a-fly-ball-to-left-center-field,raw_sources\MLB_776267_elly-de-la-cruz-homers-20-on-a-fly-ball-to-left-center-field_Elly_De_La_Cruz_s_solo_home_run_20_Elly_De_La_Cruz_s_solo_home_run_20_Elly_De_La_Cruz_s_solo_home_.mp4,0.400,7.400,,no,audit_checkpoint_002,55
902,Codex_Workstation,F_0984,dataset/fly_ball/Codex_Workstation/F_0984,4,needs_edit,clip_too_short,insufficient_post_contact_context,recover_source_and_recut_longer,annotated_contact_audio_confirmed,1.950,2.050,2.025,2.025,2.157,2.666,1.745,2.025,0.025,2.155,2.164,"[{""time"": 2.155, ""score"": 2.164, ""rms_ratio"": 2.327, ""diff_ratio"": 2.013}, {""time"": 2.025, ""score"": 2.157, ""rms_ratio"": 2.666, ""diff_ratio"": 1.745}, {""time"": 3.025, ""score"": 2.154, ""rms_ratio"": 2.402, ""diff_ratio"": 1.931}, {""time"": 2.285, ""score"": 2.132, ""rms_ratio"": 2.274, ""diff_ratio"": 1.998}, {""time"": 1.905, ""score"": 1.875, ""rms_ratio"": 2.255, ""diff_ratio"": 1.559}, {""time"": 0.565, ""score"": 1.698, ""rms_ratio"": 0.619, ""diff_ratio"": 2.882}]",3.137,ffprobe,3.157,2.025,1.112,fly,pending,high,,,,Nick Kurtz's solo home run (33) Nick Kurtz's solo home run (33) Nick Kurtz's solo home run (33) Nick Kurtz drives a solo homer to right field to get the Athletics on the board in the top of the 4th,https://mlb-cuts-diamond.mlb.com/FORGE/2025/2025-09/19/0bdccc5b-a479e08a-7b35e251-csvm-diamondgcp-asset_1280x720_59_4000K.mp4,MLB_776266_nick-kurtz-homers-33-on-a-fly-ball-to-right-field,raw_sources\MLB_776266_nick-kurtz-homers-33-on-a-fly-ball-to-right-field_Nick_Kurtz_s_solo_home_run_33_Nick_Kurtz_s_solo_home_run_33_Nick_Kurtz_s_solo_home_run_33_Nick_Kurtz_drives_a.mp4,7.060,14.060,,no,audit_checkpoint_002,56
901,Codex_Workstation,F_0982,dataset/fly_ball/Codex_Workstation/F_0982,4,needs_edit,clip_too_short,insufficient_post_contact_context,recover_source_and_recut_longer,annotated_contact_audio_confirmed,1.970,2.070,2.025,2.025,21.010,11.932,36.996,2.025,0.005,2.025,21.010,"[{""time"": 2.025, ""score"": 21.01, ""rms_ratio"": 11.932, ""diff_ratio"": 36.996}, {""time"": 5.175, ""score"": 10.378, ""rms_ratio"": 6.962, ""diff_ratio"": 15.47}, {""time"": 5.355, ""score"": 6.331, ""rms_ratio"": 6.047, ""diff_ratio"": 6.629}, {""time"": 5.605, ""score"": 6.005, ""rms_ratio"": 7.393, ""diff_ratio"": 4.877}, {""time"": 4.655, ""score"": 5.942, ""rms_ratio"": 6.647, ""diff_ratio"": 5.312}, {""time"": 5.935, ""score"": 5.755, ""rms_ratio"": 5.793, ""diff_ratio"": 5.717}, {""time"": 3.645, ""score"": 5.637, ""rms_ratio"": 7.069, ""diff_ratio"": 4.495}, {""time"": 5.475, ""score"": 4.988, ""rms_ratio"": 6.245, ""diff_ratio"": 3.984}, {""time"": 6.045, ""score"": 4.964, ""rms_ratio"": 4.068, ""diff_ratio"": 6.059}, {""time"": 3.885, ""score"": 4.331, ""rms_ratio"": 4.507, ""diff_ratio"": 4.163}, {""time"": 4.825, ""score"": 4.269, ""rms_ratio"": 5.078, ""diff_ratio"": 3.588}, {""time"": 5.715, ""score"": 4.096, ""rms_ratio"": 4.099, ""diff_ratio"": 4.094}, {""time"": 5.035, ""score"": 4.086, ""rms_ratio"": 4.492, ""diff_ratio"": 3.717}, {""time"": 6.245, ""score"": 3.207, ""rms_ratio"": 2.818, ""diff_ratio"": 3.649}, {""time"": 4.925, ""score"": 2.634, ""rms_ratio"": 2.918, ""diff_ratio"": 2.379}, {""time"": 6.995, ""score"": 2.191, ""rms_ratio"": 2.863, ""diff_ratio"": 1.676}]",7.006,ffprobe,7.019,2.025,4.981,fly,pending,medium,,,,"Nick Gonzales' sacrifice fly Nick Gonzales' sacrifice fly Nick Gonzales' sacrifice fly Nick Gonzales lifts a sacrifice fly to center field, scoring Bryan Reynolds and increasing the Pirates' lead to 3-0 in the bottom of the 1st inning",https://mlb-cuts-diamond.mlb.com/FORGE/2025/2025-09/19/7354a86a-fe4547c3-b99158b9-csvm-diamondgcp-asset-4000K.mp4,MLB_776266_luis-severino-in-play-run-s-to-nick-gonzales,raw_sources\MLB_776266_luis-severino-in-play-run-s-to-nick-gonzales_Nick_Gonzales_sacrifice_fly_Nick_Gonzales_sacrifice_fly_Nick_Gonzales_sacrifice_fly_Nick_Gonzales_lifts_a_sacrific.mp4,1.440,8.440,,no,audit_checkpoint_002,57
900,Codex_Workstation,F_0981,dataset/fly_ball/Codex_Workstation/F_0981,4,needs_edit,clip_too_short,insufficient_pre_contact_context;insufficient_post_contact_context,recover_source_and_recut_longer,annotated_contact_audio_confirmed,0.110,0.210,0.175,0.175,2.214,2.529,1.938,0.175,0.015,2.175,2.744,"[{""time"": 2.175, ""score"": 2.744, ""rms_ratio"": 1.998, ""diff_ratio"": 3.768}, {""time"": 2.275, ""score"": 2.732, ""rms_ratio"": 1.249, ""diff_ratio"": 5.974}, {""time"": 2.405, ""score"": 2.635, ""rms_ratio"": 2.201, ""diff_ratio"": 3.155}, {""time"": 4.635, ""score"": 2.276, ""rms_ratio"": 2.068, ""diff_ratio"": 2.504}, {""time"": 0.175, ""score"": 2.214, ""rms_ratio"": 2.529, ""diff_ratio"": 1.938}, {""time"": 0.525, ""score"": 2.14, ""rms_ratio"": 1.642, ""diff_ratio"": 2.79}, {""time"": 3.925, ""score"": 2.136, ""rms_ratio"": 1.816, ""diff_ratio"": 2.512}, {""time"": 1.525, ""score"": 2.06, ""rms_ratio"": 1.903, ""diff_ratio"": 2.231}, {""time"": 5.025, ""score"": 2.023, ""rms_ratio"": 2.299, ""diff_ratio"": 1.78}, {""time"": 4.875, ""score"": 1.951, ""rms_ratio"": 0.704, ""diff_ratio"": 3.806}, {""time"": 4.265, ""score"": 1.918, ""rms_ratio"": 2.303, ""diff_ratio"": 1.597}, {""time"": 2.025, ""score"": 1.873, ""rms_ratio"": 2.227, ""diff_ratio"": 1.576}, {""time"": 1.195, ""score"": 1.869, ""rms_ratio"": 1.565, ""diff_ratio"": 2.232}, {""time"": 1.825, ""score"": 1.786, ""rms_ratio"": 2.166, ""diff_ratio"": 1.473}, {""time"": 3.585, ""score"": 1.753, ""rms_ratio"": 1.899, ""diff_ratio"": 1.619}, {""time"": 0.395, ""score"": 1.663, ""rms_ratio"": 1.45, ""diff_ratio"": 1.907}]",5.471,ffprobe,5.483,0.175,5.296,fly,pending,high,,,,"Lawrence Butler's three-run home run (21) Lawrence Butler's three-run home run (21) Lawrence Butler's three-run home run (21) Lawrence Butler crushes a three-run home run to right-center field, putting the A's ahead 4-3 in the bottom of the 5th inning",https://mlb-cuts-diamond.mlb.com/FORGE/2025/2025-09/19/26bbc387-56f8a561-02f9fd8c-csvm-diamondgcp-asset_1280x720_59_4000K.mp4,MLB_776266_lawrence-butler-homers-21-on-a-fly-ball-to-right-center-field-carlos-,raw_sources\MLB_776266_lawrence-butler-homers-21-on-a-fly-ball-to-right-center-field-carlos-_Lawrence_Butler_s_three-run_home_run_21_Lawrence_Butler_s_three-run_home_run_21_Lawrence_.mp4,4.560,11.560,,no,audit_checkpoint_002,58
899,Codex_Workstation,F_0979,dataset/fly_ball/Codex_Workstation/F_0979,4,needs_edit,contact_timestamp_wrong,contact_timestamp_wrong;insufficient_post_contact_context,retime_from_local_audio_candidate;qwen_confirm_visual_contact_near_candidate;recover_source_and_recut_longer,likely_contact_timestamp_wrong,0.970,1.070,6.625,1.055,1.829,1.592,2.100,1.055,0.035,6.625,2.052,"[{""time"": 6.625, ""score"": 2.052, ""rms_ratio"": 1.97, ""diff_ratio"": 2.138}, {""time"": 3.065, ""score"": 2.049, ""rms_ratio"": 0.971, ""diff_ratio"": 4.2}, {""time"": 4.155, ""score"": 1.987, ""rms_ratio"": 0.693, ""diff_ratio"": 3.947}, {""time"": 2.485, ""score"": 1.968, ""rms_ratio"": 1.411, ""diff_ratio"": 2.745}, {""time"": 5.165, ""score"": 1.945, ""rms_ratio"": 1.275, ""diff_ratio"": 2.965}, {""time"": 1.405, ""score"": 1.854, ""rms_ratio"": 1.58, ""diff_ratio"": 2.176}, {""time"": 6.225, ""score"": 1.853, ""rms_ratio"": 1.724, ""diff_ratio"": 1.991}, {""time"": 2.715, ""score"": 1.852, ""rms_ratio"": 0.702, ""diff_ratio"": 3.428}, {""time"": 5.425, ""score"": 1.834, ""rms_ratio"": 1.471, ""diff_ratio"": 2.286}, {""time"": 1.055, ""score"": 1.829, ""rms_ratio"": 1.592, ""diff_ratio"": 2.1}, {""time"": 1.915, ""score"": 1.822, ""rms_ratio"": 0.837, ""diff_ratio"": 3.321}, {""time"": 6.495, ""score"": 1.82, ""rms_ratio"": 1.834, ""diff_ratio"": 1.807}, {""time"": 0.585, ""score"": 1.78, ""rms_ratio"": 1.263, ""diff_ratio"": 2.507}, {""time"": 1.595, ""score"": 1.726, ""rms_ratio"": 1.735, ""diff_ratio"": 1.717}, {""time"": 6.025, ""score"": 1.72, ""rms_ratio"": 1.589, ""diff_ratio"": 1.862}, {""time"": 2.145, ""score"": 1.651, ""rms_ratio"": 1.684, ""diff_ratio"": 1.619}]",7.014,ffprobe,7.014,6.625,0.389,fly,pending,medium,,,,Nacho Alvarez Jr.'s big day at the plate Nacho Alvarez Jr.'s big day at the plate Nacho Alvarez Jr.'s big day at the plate Nacho Alvarez Jr. picks up his first two career home runs and hits the game-tying single in the 9th inning in the Braves' 6-5 win,https://mlb-cuts-diamond.mlb.com/FORGE/2025/2025-09/20/0e960f4e-bd10dfff-cf8be5c8-csvm-diamondgcp-asset_1280x720_59_4000K.mp4,MLB_776258_nacho-alvarez-jr-s-big-day-at-the-plate,raw_sources\MLB_776258_nacho-alvarez-jr-s-big-day-at-the-plate_Nacho_Alvarez_Jr._s_big_day_at_the_plate_Nacho_Alvarez_Jr._s_big_day_at_the_plate_Nacho_Alvarez_Jr._s_big_day_at_the_pl.mp4,0.000,7.000,,no,audit_checkpoint_002,59
898,Codex_Workstation,F_0978,dataset/fly_ball/Codex_Workstation/F_0978,4,needs_edit,clip_too_short,contact_audio_ambiguous;insufficient_post_contact_context,review_local_audio_candidates;qwen_confirm_visual_contact_near_candidate;recover_source_and_recut_longer,annotated_audio_ambiguous,0.970,1.070,1.055,1.055,1.810,1.576,2.079,1.055,0.035,3.065,2.039,"[{""time"": 3.065, ""score"": 2.039, ""rms_ratio"": 0.961, ""diff_ratio"": 4.157}, {""time"": 4.155, ""score"": 1.977, ""rms_ratio"": 0.686, ""diff_ratio"": 3.907}, {""time"": 2.485, ""score"": 1.948, ""rms_ratio"": 1.396, ""diff_ratio"": 2.717}, {""time"": 5.165, ""score"": 1.925, ""rms_ratio"": 1.262, ""diff_ratio"": 2.935}, {""time"": 2.715, ""score"": 1.842, ""rms_ratio"": 0.695, ""diff_ratio"": 3.393}, {""time"": 1.405, ""score"": 1.835, ""rms_ratio"": 1.564, ""diff_ratio"": 2.154}, {""time"": 5.425, ""score"": 1.815, ""rms_ratio"": 1.456, ""diff_ratio"": 2.263}, {""time"": 1.915, ""score"": 1.813, ""rms_ratio"": 0.828, ""diff_ratio"": 3.287}, {""time"": 1.055, ""score"": 1.81, ""rms_ratio"": 1.576, ""diff_ratio"": 2.079}, {""time"": 0.585, ""score"": 1.762, ""rms_ratio"": 1.25, ""diff_ratio"": 2.482}, {""time"": 1.595, ""score"": 1.708, ""rms_ratio"": 1.717, ""diff_ratio"": 1.7}, {""time"": 6.025, ""score"": 1.678, ""rms_ratio"": 1.54, ""diff_ratio"": 1.828}]",6.037,ffprobe,6.054,1.055,4.982,fly,pending,medium,,,,Nacho Alvarez Jr.'s first career homer Nacho Alvarez Jr.'s first career homer Nacho Alvarez Jr.'s first career homer Nacho Alvarez Jr. hits his first career home run to left field to tie the game at 1 in the top of the 3rd inning,https://mlb-cuts-diamond.mlb.com/FORGE/2025/2025-09/20/92c388d4-bccef62c-c70a789a-csvm-diamondgcp-asset_1280x720_59_4000K.mp4,MLB_776258_keider-montero-in-play-run-s-to-nacho-alvarez-jr,raw_sources\MLB_776258_keider-montero-in-play-run-s-to-nacho-alvarez-jr_Nacho_Alvarez_Jr._s_first_career_homer_Nacho_Alvarez_Jr._s_first_career_homer_Nacho_Alvarez_Jr._s_first_career.mp4,0.000,7.000,,no,audit_checkpoint_002,60
897,Codex_Workstation,F_0977,dataset/fly_ball/Codex_Workstation/F_0977,4,needs_edit,clip_too_short,insufficient_post_contact_context,recover_source_and_recut_longer,annotated_contact_audio_confirmed,1.970,2.070,1.965,1.965,2.729,1.247,5.974,1.965,0.055,1.965,2.729,"[{""time"": 1.965, ""score"": 2.729, ""rms_ratio"": 1.247, ""diff_ratio"": 5.974}, {""time"": 1.585, ""score"": 2.678, ""rms_ratio"": 0.882, ""diff_ratio"": 7.172}, {""time"": 2.375, ""score"": 2.572, ""rms_ratio"": 0.781, ""diff_ratio"": 6.617}, {""time"": 1.735, ""score"": 2.57, ""rms_ratio"": 2.022, ""diff_ratio"": 3.266}, {""time"": 4.265, ""score"": 2.15, ""rms_ratio"": 1.5, ""diff_ratio"": 3.08}, {""time"": 2.885, ""score"": 2.128, ""rms_ratio"": 1.58, ""diff_ratio"": 2.866}, {""time"": 3.995, ""score"": 2.071, ""rms_ratio"": 1.595, ""diff_ratio"": 2.69}, {""time"": 2.495, ""score"": 2.059, ""rms_ratio"": 2.468, ""diff_ratio"": 1.717}, {""time"": 0.345, ""score"": 2.051, ""rms_ratio"": 2.081, ""diff_ratio"": 2.02}, {""time"": 3.585, ""score"": 2.02, ""rms_ratio"": 2.012, ""diff_ratio"": 2.027}, {""time"": 5.495, ""score"": 2.007, ""rms_ratio"": 0.722, ""diff_ratio"": 4.029}, {""time"": 1.415, ""score"": 2.005, ""rms_ratio"": 0.895, ""diff_ratio"": 4.019}, {""time"": 3.405, ""score"": 1.968, ""rms_ratio"": 1.663, ""diff_ratio"": 2.328}, {""time"": 3.145, ""score"": 1.941, ""rms_ratio"": 2.089, ""diff_ratio"": 1.805}, {""time"": 5.715, ""score"": 1.897, ""rms_ratio"": 1.608, ""diff_ratio"": 2.236}, {""time"": 3.005, ""score"": 1.888, ""rms_ratio"": 0.648, ""diff_ratio"": 3.564}]",5.856,ffprobe,5.867,1.965,3.891,fly,pending,high,,,,Drake Baldwin's two-run homer (18) Drake Baldwin's two-run homer (18) Drake Baldwin's two-run homer (18) Drake Baldwin crushes a two-run home run to right-center field to give the Braves a 3-1 lead in the 3rd inning,https://mlb-cuts-diamond.mlb.com/FORGE/2025/2025-09/20/1497acce-bbfd1997-9c9a1df6-csvm-diamondgcp-asset_1280x720_59_4000K.mp4,MLB_776258_keider-montero-in-play-run-s-to-drake-baldwin,raw_sources\MLB_776258_keider-montero-in-play-run-s-to-drake-baldwin_Drake_Baldwin_s_two-run_homer_18_Drake_Baldwin_s_two-run_homer_18_Drake_Baldwin_s_two-run_homer_18_Drake_Baldwin_.mp4,19.600,26.600,,no,audit_checkpoint_002,61
